Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	TotalEnvInteracts	AverageQVals	StdQVals	MaxQVals	MinQVals	LossPi	LossQ	Time
119	90.95523	1.5232677	94.20535	88.93609	93.363014	0.062255833	93.4601	93.30697	133.76666	66.6	475999	60.84721	14.411187	103.0584	37.871284	-61.272514	1.2818394	1462.2206683158875
120	90.859474	1.5561521	94.40051	87.427444	93.389114	0.056967992	93.47921	93.30234	135.51724	66.4	479999	60.858223	14.444613	102.62353	37.290245	-61.281704	1.3315457	1474.5682208538055
121	90.62242	1.4212053	94.207146	87.14201	93.37709	0.07321834	93.49995	93.30008	139.55173	66.5	483999	60.96522	14.4449215	102.59352	37.916443	-61.39114	1.2144707	1486.3822419643402
122	90.81129	1.3427405	94.49175	88.11016	93.39217	0.042216923	93.47155	93.303185	137.82759	66.4	487999	61.1458	14.414903	103.22354	38.933193	-61.576958	1.2668159	1497.7087986469269
123	90.79383	2.4713726	94.34957	80.66817	93.40692	0.082279526	93.583336	93.3012	134.26666	66.1	491999	61.160458	14.394139	103.73785	38.624905	-61.584137	1.387816	1509.6267290115356
124	90.75165	1.19157	93.89466	88.67194	93.41457	0.04857723	93.50006	93.325294	135.2069	66.0	495999	61.185158	14.469074	104.11055	38.654194	-61.610554	1.3864762	1522.5394523143768
125	90.81648	1.7497964	94.59929	87.601746	93.432236	0.07407648	93.50609	93.30115	136.13333	66.0	499999	61.18116	14.455747	104.42339	37.945446	-61.60128	1.2847036	1535.377690076828
126	91.06371	1.5617771	94.51606	88.25429	93.45144	0.06868819	93.54365	93.3361	132.0	65.7	503999	61.274323	14.505158	104.333336	39.468807	-61.694298	1.1964941	1547.3620414733887
127	90.96423	1.8425517	94.37471	84.47186	93.28819	0.06729358	93.3976	93.20873	134.13333	67.5	507999	61.28373	14.488704	105.11354	39.60948	-61.699608	1.1973411	1559.5537433624268
128	90.90335	1.4576443	94.74555	88.64955	93.37994	0.03723695	93.44044	93.323715	134.83333	66.8	511999	61.32389	14.391167	105.168175	39.708324	-61.755768	1.346041	1570.8136904239655
129	91.00254	1.3134422	94.32887	88.05821	93.40832	0.059049882	93.49198	93.30148	134.65517	66.4	515999	61.50184	14.334266	105.16252	39.061275	-61.92518	1.2240556	1582.5030586719513
