Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	TotalEnvInteracts	AverageQVals	StdQVals	MaxQVals	MinQVals	LossPi	LossQ	Time
131	-134.96796	69.39491	-20.109093	-347.85306	-126.423996	63.419785	-21.078709	-257.43887	200.0	200.0	523999	377.9627	61.765545	500.61966	-40.421356	-384.30548	769.3083	1462.252213716507
132	-188.41621	98.136894	-20.996641	-395.05768	-183.15631	76.25494	-21.93861	-266.61157	200.0	200.0	527999	367.13345	51.659523	485.8824	-9.851482	-371.49738	709.784	1473.306163072586
133	-166.28703	69.646996	-21.5382	-258.84637	-215.98181	89.81206	-22.087124	-373.05615	200.0	200.0	531999	327.1409	42.871586	430.63135	21.104908	-329.9539	586.1593	1484.2441356182098
134	-162.7114	86.427345	-22.816622	-367.99423	-173.58986	72.844864	-24.57484	-256.70004	200.0	200.0	535999	266.83972	38.72904	365.88956	1.5703571	-267.71515	397.38312	1495.1147379875183
135	-228.60405	251.9278	-23.494467	-849.7437	-174.04541	73.150734	-24.56248	-261.17633	200.0	200.0	539999	198.67924	29.777521	272.4112	-21.858168	-199.5866	216.98528	1506.0520005226135
136	-216.27766	98.85522	-23.712234	-410.30957	-242.06137	94.79846	-139.68356	-404.64084	200.0	200.0	543999	163.73709	30.79772	223.33945	-68.03745	-165.20673	150.28775	1517.2896552085876
137	-186.01591	310.4507	-23.506132	-1504.751	-171.47504	75.07833	-19.182657	-265.95496	200.0	200.0	547999	134.76219	33.242393	178.05054	-100.54586	-135.96988	105.45368	1528.4272212982178
138	-155.63593	79.97163	-14.32592	-362.419	-201.56284	83.9565	-15.527145	-289.67685	200.0	200.0	551999	121.07775	36.19123	150.63855	-124.879005	-123.00048	88.77533	1539.2979912757874
139	-169.02135	103.50328	-14.893009	-342.70767	-179.94357	104.44066	-13.16616	-368.63257	200.0	200.0	555999	114.28392	39.28286	145.2052	-142.53896	-115.88319	83.90986	1549.834792137146
140	-113.43943	75.60476	-11.790875	-243.91441	-173.07774	100.28341	-12.109171	-303.25308	200.0	200.0	559999	106.60759	40.80004	139.53018	-152.98463	-108.33116	76.9011	1560.4894225597382
141	-157.94469	82.59084	-15.517382	-344.93863	-187.19814	86.74377	-15.250276	-321.36218	200.0	200.0	563999	103.56649	42.03404	140.52576	-158.83414	-105.26824	68.96905	1571.4933936595917
142	-167.63855	75.17654	-14.815478	-380.99008	-196.84583	80.29682	-131.22678	-364.34088	200.0	200.0	567999	99.30931	41.84176	137.30225	-163.04327	-100.920784	66.88733	1581.6497645378113
143	-165.50937	89.06959	-17.344322	-326.17706	-154.4419	44.593624	-128.3032	-247.40675	200.0	200.0	571999	93.43279	40.51501	133.29155	-168.63045	-94.718765	59.79539	1591.8845663070679
144	-173.92639	61.208916	-130.50523	-320.2607	-88.00963	58.468864	-15.660846	-137.6163	200.0	200.0	575999	84.97223	39.307095	124.20483	-169.06267	-86.24942	49.492523	1602.155341386795
145	-194.60538	68.78732	-124.86247	-344.8954	-184.30542	126.12452	-12.218259	-358.73746	200.0	200.0	579999	79.14491	39.259422	114.732574	-175.68762	-80.52361	45.380577	1612.259076833725
146	-144.2015	98.222855	-11.660626	-268.79825	-146.53653	115.50854	-12.467343	-375.1404	200.0	200.0	583999	77.91321	39.663563	112.706764	-178.42014	-79.40729	42.63109	1622.5962262153625
147	-168.217	92.48037	-12.189483	-369.32263	-155.80473	87.43688	-13.861141	-254.10602	200.0	200.0	587999	76.12621	39.49776	111.71515	-179.03351	-77.42559	38.910336	1632.7499763965607
148	-158.40567	67.98079	-12.155304	-336.55792	-176.66794	108.83979	-9.723044	-368.83127	200.0	200.0	591999	71.83684	38.664417	108.18053	-180.5872	-73.0198	37.070663	1642.9540393352509
149	-143.10309	90.5308	-5.935346	-296.9945	-160.15396	77.6821	-6.5517335	-259.27393	200.0	200.0	595999	66.13184	37.638702	101.69519	-181.93178	-67.171104	33.224598	1654.9185819625854
150	-152.83812	72.66068	-6.7210407	-325.36795	-126.56554	57.161446	-5.0402217	-259.74084	200.0	200.0	599999	59.11286	36.712925	92.3405	-188.03874	-60.036148	27.869644	1666.079336643219
